"survey","survey_year","survey_name","canonical_name","canonical_operator","technology"
"BART",2015,"BART___Ashby___Hayward","BART___Ashby___Hayward","BART","heavy rail"
"BART",2015,"BART___Ashby___Lafayette","BART___Ashby___Lafayette","BART","heavy rail"
"BART",2015,"BART___Ashby___Lake Merritt","BART___Ashby___Lake Merritt","BART","heavy rail"
"BART",2015,"BART___Ashby___MacArthur","BART___Ashby___MacArthur","BART","heavy rail"
"BART",2015,"BART___Ashby___Millbrae","BART___Ashby___Millbrae","BART","heavy rail"
"BART",2015,"BART___Ashby___Montgomery St.","BART___Ashby___Montgomery St.","BART","heavy rail"
"BART",2015,"BART___Ashby___North Berkeley","BART___Ashby___North Berkeley","BART","heavy rail"
"BART",2015,"BART___Ashby___North Concord/Martinez","BART___Ashby___North Concord/Martinez","BART","heavy rail"
"BART",2015,"BART___Ashby___Oakland International Airport","BART___Ashby___Oakland International Airport","BART","heavy rail"
"BART",2015,"BART___Ashby___Orinda","BART___Ashby___Orinda","BART","heavy rail"
"BART",2015,"BART___Ashby___Pittsburg/Bay Point","BART___Ashby___Pittsburg/Bay Point","BART","heavy rail"
"BART",2015,"BART___Ashby___Pleasant Hill/Contra Costa Centre","BART___Ashby___Pleasant Hill/Contra Costa Centre","BART","heavy rail"
"BART",2015,"BART___Ashby___Powell St.","BART___Ashby___Powell St.","BART","heavy rail"
"BART",2015,"BART___Ashby___Richmond","BART___Ashby___Richmond","BART","heavy rail"
"BART",2015,"BART___Ashby___Rockridge","BART___Ashby___Rockridge","BART","heavy rail"
"BART",2015,"BART___Ashby___San Bruno","BART___Ashby___San Bruno","BART","heavy rail"
"BART",2015,"BART___Ashby___San Francisco International Airport","BART___Ashby___San Francisco International Airport","BART","heavy rail"
"BART",2015,"BART___Ashby___San Leandro","BART___Ashby___San Leandro","BART","heavy rail"
"BART",2015,"BART___Ashby___South Hayward","BART___Ashby___South Hayward","BART","heavy rail"
"BART",2015,"BART___Ashby___South San Francisco","BART___Ashby___South San Francisco","BART","heavy rail"
"BART",2015,"BART___Ashby___Union City","BART___Ashby___Union City","BART","heavy rail"
"BART",2015,"BART___Ashby___Walnut Creek","BART___Ashby___Walnut Creek","BART","heavy rail"
"BART",2015,"BART___Ashby___West Dublin/Pleasanton","BART___Ashby___West Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Ashby___West Oakland","BART___Ashby___West Oakland","BART","heavy rail"
"BART",2015,"BART___Balboa Park___12th St. Oakland City Center","BART___Balboa Park___12th St. Oakland City Center","BART","heavy rail"
"BART",2015,"BART___Balboa Park___16th St. Mission","BART___Balboa Park___16th St. Mission","BART","heavy rail"
"BART",2015,"BART___Balboa Park___19th St. Oakland","BART___Balboa Park___19th St. Oakland","BART","heavy rail"
"BART",2015,"BART___Balboa Park___24th St. Mission","BART___Balboa Park___24th St. Mission","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Ashby","BART___Balboa Park___Ashby","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Bay Fair","BART___Balboa Park___Bay Fair","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Castro Valley","BART___Balboa Park___Castro Valley","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Civic Center/UN Plaza","BART___Balboa Park___Civic Center/UN Plaza","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Coliseum","BART___Balboa Park___Coliseum","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Colma","BART___Balboa Park___Colma","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Concord","BART___Balboa Park___Concord","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Daly City","BART___Balboa Park___Daly City","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Downtown Berkeley","BART___Balboa Park___Downtown Berkeley","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Dublin/Pleasanton","BART___Balboa Park___Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Balboa Park___El Cerrito del Norte","BART___Balboa Park___El Cerrito del Norte","BART","heavy rail"
"BART",2015,"BART___Balboa Park___El Cerrito Plaza","BART___Balboa Park___El Cerrito Plaza","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Embarcadero","BART___Balboa Park___Embarcadero","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Fremont","BART___Balboa Park___Fremont","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Fruitvale","BART___Balboa Park___Fruitvale","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Glen Park","BART___Balboa Park___Glen Park","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Hayward","BART___Balboa Park___Hayward","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Lafayette","BART___Balboa Park___Lafayette","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Lake Merritt","BART___Balboa Park___Lake Merritt","BART","heavy rail"
"BART",2015,"BART___Balboa Park___MacArthur","BART___Balboa Park___MacArthur","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Millbrae","BART___Balboa Park___Millbrae","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Montgomery St.","BART___Balboa Park___Montgomery St.","BART","heavy rail"
"BART",2015,"BART___Balboa Park___North Berkeley","BART___Balboa Park___North Berkeley","BART","heavy rail"
"BART",2015,"BART___Balboa Park___North Concord/Martinez","BART___Balboa Park___North Concord/Martinez","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Oakland International Airport","BART___Balboa Park___Oakland International Airport","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Orinda","BART___Balboa Park___Orinda","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Pittsburg/Bay Point","BART___Balboa Park___Pittsburg/Bay Point","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Pleasant Hill/Contra Costa Centre","BART___Balboa Park___Pleasant Hill/Contra Costa Centre","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Powell St.","BART___Balboa Park___Powell St.","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Richmond","BART___Balboa Park___Richmond","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Rockridge","BART___Balboa Park___Rockridge","BART","heavy rail"
"BART",2015,"BART___Balboa Park___San Bruno","BART___Balboa Park___San Bruno","BART","heavy rail"
"BART",2015,"BART___Balboa Park___San Francisco International Airport","BART___Balboa Park___San Francisco International Airport","BART","heavy rail"
"BART",2015,"BART___Balboa Park___San Leandro","BART___Balboa Park___San Leandro","BART","heavy rail"
"BART",2015,"BART___Balboa Park___South Hayward","BART___Balboa Park___South Hayward","BART","heavy rail"
"BART",2015,"BART___Balboa Park___South San Francisco","BART___Balboa Park___South San Francisco","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Union City","BART___Balboa Park___Union City","BART","heavy rail"
"BART",2015,"BART___Balboa Park___Walnut Creek","BART___Balboa Park___Walnut Creek","BART","heavy rail"
"BART",2015,"BART___Balboa Park___West Dublin/Pleasanton","BART___Balboa Park___West Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Balboa Park___West Oakland","BART___Balboa Park___West Oakland","BART","heavy rail"
"BART",2015,"BART___Bay Fair___12th St. Oakland City Center","BART___Bay Fair___12th St. Oakland City Center","BART","heavy rail"
"BART",2015,"BART___Bay Fair___16th St. Mission","BART___Bay Fair___16th St. Mission","BART","heavy rail"
"BART",2015,"BART___Bay Fair___19th St. Oakland","BART___Bay Fair___19th St. Oakland","BART","heavy rail"
"BART",2015,"BART___Bay Fair___24th St. Mission","BART___Bay Fair___24th St. Mission","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Ashby","BART___Bay Fair___Ashby","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Balboa Park","BART___Bay Fair___Balboa Park","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Castro Valley","BART___Bay Fair___Castro Valley","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Civic Center/UN Plaza","BART___Bay Fair___Civic Center/UN Plaza","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Coliseum","BART___Bay Fair___Coliseum","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Colma","BART___Bay Fair___Colma","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Concord","BART___Bay Fair___Concord","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Daly City","BART___Bay Fair___Daly City","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Downtown Berkeley","BART___Bay Fair___Downtown Berkeley","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Dublin/Pleasanton","BART___Bay Fair___Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Bay Fair___El Cerrito del Norte","BART___Bay Fair___El Cerrito del Norte","BART","heavy rail"
"BART",2015,"BART___Bay Fair___El Cerrito Plaza","BART___Bay Fair___El Cerrito Plaza","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Embarcadero","BART___Bay Fair___Embarcadero","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Fremont","BART___Bay Fair___Fremont","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Fruitvale","BART___Bay Fair___Fruitvale","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Glen Park","BART___Bay Fair___Glen Park","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Hayward","BART___Bay Fair___Hayward","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Lafayette","BART___Bay Fair___Lafayette","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Lake Merritt","BART___Bay Fair___Lake Merritt","BART","heavy rail"
"BART",2015,"BART___Bay Fair___MacArthur","BART___Bay Fair___MacArthur","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Millbrae","BART___Bay Fair___Millbrae","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Montgomery St.","BART___Bay Fair___Montgomery St.","BART","heavy rail"
"BART",2015,"BART___Bay Fair___North Berkeley","BART___Bay Fair___North Berkeley","BART","heavy rail"
"BART",2015,"BART___Bay Fair___North Concord/Martinez","BART___Bay Fair___North Concord/Martinez","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Oakland International Airport","BART___Bay Fair___Oakland International Airport","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Orinda","BART___Bay Fair___Orinda","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Pittsburg/Bay Point","BART___Bay Fair___Pittsburg/Bay Point","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Pleasant Hill/Contra Costa Centre","BART___Bay Fair___Pleasant Hill/Contra Costa Centre","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Powell St.","BART___Bay Fair___Powell St.","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Richmond","BART___Bay Fair___Richmond","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Rockridge","BART___Bay Fair___Rockridge","BART","heavy rail"
"BART",2015,"BART___Bay Fair___San Bruno","BART___Bay Fair___San Bruno","BART","heavy rail"
"BART",2015,"BART___Bay Fair___San Francisco International Airport","BART___Bay Fair___San Francisco International Airport","BART","heavy rail"
"BART",2015,"BART___Bay Fair___San Leandro","BART___Bay Fair___San Leandro","BART","heavy rail"
"BART",2015,"BART___Bay Fair___South Hayward","BART___Bay Fair___South Hayward","BART","heavy rail"
"BART",2015,"BART___Bay Fair___South San Francisco","BART___Bay Fair___South San Francisco","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Union City","BART___Bay Fair___Union City","BART","heavy rail"
"BART",2015,"BART___Bay Fair___Walnut Creek","BART___Bay Fair___Walnut Creek","BART","heavy rail"
"BART",2015,"BART___Bay Fair___West Dublin/Pleasanton","BART___Bay Fair___West Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Bay Fair___West Oakland","BART___Bay Fair___West Oakland","BART","heavy rail"
"BART",2015,"BART___Castro Valley___12th St. Oakland City Center","BART___Castro Valley___12th St. Oakland City Center","BART","heavy rail"
"BART",2015,"BART___Castro Valley___16th St. Mission","BART___Castro Valley___16th St. Mission","BART","heavy rail"
"BART",2015,"BART___Castro Valley___19th St. Oakland","BART___Castro Valley___19th St. Oakland","BART","heavy rail"
"BART",2015,"BART___Castro Valley___24th St. Mission","BART___Castro Valley___24th St. Mission","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Ashby","BART___Castro Valley___Ashby","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Balboa Park","BART___Castro Valley___Balboa Park","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Bay Fair","BART___Castro Valley___Bay Fair","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Civic Center/UN Plaza","BART___Castro Valley___Civic Center/UN Plaza","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Coliseum","BART___Castro Valley___Coliseum","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Colma","BART___Castro Valley___Colma","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Concord","BART___Castro Valley___Concord","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Daly City","BART___Castro Valley___Daly City","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Downtown Berkeley","BART___Castro Valley___Downtown Berkeley","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Dublin/Pleasanton","BART___Castro Valley___Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Castro Valley___El Cerrito del Norte","BART___Castro Valley___El Cerrito del Norte","BART","heavy rail"
"BART",2015,"BART___Castro Valley___El Cerrito Plaza","BART___Castro Valley___El Cerrito Plaza","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Embarcadero","BART___Castro Valley___Embarcadero","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Fremont","BART___Castro Valley___Fremont","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Fruitvale","BART___Castro Valley___Fruitvale","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Glen Park","BART___Castro Valley___Glen Park","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Hayward","BART___Castro Valley___Hayward","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Lafayette","BART___Castro Valley___Lafayette","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Lake Merritt","BART___Castro Valley___Lake Merritt","BART","heavy rail"
"BART",2015,"BART___Castro Valley___MacArthur","BART___Castro Valley___MacArthur","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Millbrae","BART___Castro Valley___Millbrae","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Montgomery St.","BART___Castro Valley___Montgomery St.","BART","heavy rail"
"BART",2015,"BART___Castro Valley___North Berkeley","BART___Castro Valley___North Berkeley","BART","heavy rail"
"BART",2015,"BART___Castro Valley___North Concord/Martinez","BART___Castro Valley___North Concord/Martinez","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Oakland International Airport","BART___Castro Valley___Oakland International Airport","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Orinda","BART___Castro Valley___Orinda","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Pittsburg/Bay Point","BART___Castro Valley___Pittsburg/Bay Point","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Pleasant Hill/Contra Costa Centre","BART___Castro Valley___Pleasant Hill/Contra Costa Centre","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Powell St.","BART___Castro Valley___Powell St.","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Richmond","BART___Castro Valley___Richmond","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Rockridge","BART___Castro Valley___Rockridge","BART","heavy rail"
"BART",2015,"BART___Castro Valley___San Bruno","BART___Castro Valley___San Bruno","BART","heavy rail"
"BART",2015,"BART___Castro Valley___San Francisco International Airport","BART___Castro Valley___San Francisco International Airport","BART","heavy rail"
"BART",2015,"BART___Castro Valley___San Leandro","BART___Castro Valley___San Leandro","BART","heavy rail"
"BART",2015,"BART___Castro Valley___South Hayward","BART___Castro Valley___South Hayward","BART","heavy rail"
"BART",2015,"BART___Castro Valley___South San Francisco","BART___Castro Valley___South San Francisco","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Union City","BART___Castro Valley___Union City","BART","heavy rail"
"BART",2015,"BART___Castro Valley___Walnut Creek","BART___Castro Valley___Walnut Creek","BART","heavy rail"
"BART",2015,"BART___Castro Valley___West Dublin/Pleasanton","BART___Castro Valley___West Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Castro Valley___West Oakland","BART___Castro Valley___West Oakland","BART","heavy rail"
