"","survey","survey_year","survey_name","canonical_name"
"1571","SFMTA",2014,"MUNI 31AX-Balboa A Express","MUNI---31AX-Balboa A Express"
"1572","SFMTA",2014,"31AX-Balboa A Express","MUNI---31AX-Balboa A Express"
"1573","SFMTA",2014,"31BX-Balboa B Express [ INBOUND ]","MUNI---31BX-Balboa B Express"
"1574","SFMTA",2014,"31BX-Balboa B Express [ OUTBOUND ]","MUNI---31BX-Balboa B Express"
"1575","SFMTA",2014,"31BX-Balboa B Express","MUNI---31BX-Balboa B Express"
"1576","SFMTA",2014,"33-Ashbury/18th [ INBOUND ]","MUNI---33-Ashbury/18th"
"1577","SFMTA",2014,"33-Ashbury/18th [ OUTBOUND ]","MUNI---33-Ashbury/18th"
"1578","SFMTA",2014,"MUNI 33-Ashbury/18th","MUNI---33-Ashbury/18th"
"1579","SFMTA",2014,"33-Ashbury/18th","MUNI---33-Ashbury/18th"
"1580","SFMTA",2014,"35-Eureka [ INBOUND ]","MUNI---35-Eureka"
"1581","SFMTA",2014,"35-Eureka [ OUTBOUND ]","MUNI---35-Eureka"
"1582","SFMTA",2014,"MUNI 35-Eureka","MUNI---35-Eureka"
"1583","SFMTA",2014,"35-Eureka","MUNI---35-Eureka"
"1584","SFMTA",2014,"36-Teresita [ INBOUND ]","MUNI---36-Teresita"
"1585","SFMTA",2014,"36-Teresita [ OUTBOUND ]","MUNI---36-Teresita"
"1586","SFMTA",2014,"MUNI 36-Teresita","MUNI---36-Teresita"
"1587","SFMTA",2014,"36-Teresita","MUNI---36-Teresita"
"1588","SFMTA",2014,"37-Corbett [ INBOUND ]","MUNI---37-Corbett"
"1589","SFMTA",2014,"37-Corbett [ OUTBOUND ]","MUNI---37-Corbett"
"1590","SFMTA",2014,"MUNI 37-Corbett","MUNI---37-Corbett"
"1591","SFMTA",2014,"37-Corbett","MUNI---37-Corbett"
"1592","SFMTA",2014,"38-Geary [ INBOUND ]","MUNI---38-Geary"
"1593","SFMTA",2014,"38-Geary [ OUTBOUND ]","MUNI---38-Geary"
"1594","SFMTA",2014,"MUNI 38-Geary","MUNI---38-Geary"
"1595","SFMTA",2014,"38-Geary","MUNI---38-Geary"
"1596","SFMTA",2014,"38AX-Geary A Express [ INBOUND ]","MUNI---38AX-Geary A Express"
"1597","SFMTA",2014,"38AX-Geary A Express [ OUTBOUND ]","MUNI---38AX-Geary A Express"
"1598","SFMTA",2014,"MUNI 38AX-Geary A Express","MUNI---38AX-Geary A Express"
"1599","SFMTA",2014,"38AX-Geary A Express","MUNI---38AX-Geary A Express"
"1600","SFMTA",2014,"38BX-Geary B Express [ INBOUND ]","MUNI---38BX-Geary B Express"
"1601","SFMTA",2014,"38BX-Geary B Express [ OUTBOUND ]","MUNI---38BX-Geary B Express"
"1602","SFMTA",2014,"MUNI 38BX-Geary B Express","MUNI---38BX-Geary B Express"
"1603","SFMTA",2014,"38BX-Geary B Express","MUNI---38BX-Geary B Express"
"1604","SFMTA",2014,"38R-Geary Rapid [ INBOUND ]","MUNI---38R-Geary Rapid"
"1605","SFMTA",2014,"38R-Geary Rapid [ OUTBOUND ]","MUNI---38R-Geary Rapid"
"1606","SFMTA",2014,"MUNI 38R-Geary Rapid","MUNI---38R-Geary Rapid"
"1607","SFMTA",2014,"38R-Geary Rapid","MUNI---38R-Geary Rapid"
"1608","SFMTA",2014,"39-Coit [ INBOUND ]","MUNI---39-Coit"
"1609","SFMTA",2014,"39-Coit [ OUTBOUND ]","MUNI---39-Coit"
"1610","SFMTA",2014,"MUNI 39-Coit","MUNI---39-Coit"
"1611","SFMTA",2014,"39-Coit","MUNI---39-Coit"
"1612","SFMTA",2014,"41-Union [ INBOUND ]","MUNI---41-Union"
"1613","SFMTA",2014,"41-Union [ OUTBOUND ]","MUNI---41-Union"
"1614","SFMTA",2014,"MUNI 41-Union","MUNI---41-Union"
"1615","SFMTA",2014,"41-Union","MUNI---41-Union"
"1616","SFMTA",2014,"43-Masonic [ INBOUND ]","MUNI---43-Masonic"
"1617","SFMTA",2014,"43-Masonic [ OUTBOUND ]","MUNI---43-Masonic"
"1618","SFMTA",2014,"MUNI 43-Masonic","MUNI---43-Masonic"
"1619","SFMTA",2014,"43-Masonic","MUNI---43-Masonic"
"1620","SFMTA",2014,"44-OShaughnessy [ INBOUND ]","MUNI---44-OShaughnessy"
"1621","SFMTA",2014,"44-OShaughnessy [ OUTBOUND ]","MUNI---44-OShaughnessy"
"1622","SFMTA",2014,"MUNI 44-OShaughnessy","MUNI---44-OShaughnessy"
"1623","SFMTA",2014,"44-OShaughnessy","MUNI---44-OShaughnessy"
"1624","SFMTA",2014,"45-Union/Stockton [ INBOUND ]","MUNI---45-Union/Stockton"
"1625","SFMTA",2014,"45-Union/Stockton [ OUTBOUND ]","MUNI---45-Union/Stockton"
"1626","SFMTA",2014,"MUNI 45-Union/Stockton","MUNI---45-Union/Stockton"
"1627","SFMTA",2014,"45-Union/Stockton","MUNI---45-Union/Stockton"
"1628","SFMTA",2014,"47-Van Ness [ INBOUND ]","MUNI---47-Van Ness"
"1629","SFMTA",2014,"47-Van Ness [ OUTBOUND ]","MUNI---47-Van Ness"
"1630","SFMTA",2014,"MUNI 47-Van Ness","MUNI---47-Van Ness"
"1631","SFMTA",2014,"47-Van Ness","MUNI---47-Van Ness"
"1632","SFMTA",2014,"48-Quintara/24th Street [ INBOUND ]","MUNI---48-Quintara/24th Street"
"1633","SFMTA",2014,"48-Quintara/24th Street [ OUTBOUND ]","MUNI---48-Quintara/24th Street"
"1634","SFMTA",2014,"MUNI 48-Quintara/24th Street","MUNI---48-Quintara/24th Street"
"1635","SFMTA",2014,"48-Quintara/24th Street","MUNI---48-Quintara/24th Street"
"1636","SFMTA",2014,"49-Van Ness/Mission [ INBOUND ]","MUNI---49-Van Ness/Mission"
"1637","SFMTA",2014,"49-Van Ness/Mission [ OUTBOUND ]","MUNI---49-Van Ness/Mission"
"1638","SFMTA",2014,"MUNI 49-Van Ness/Mission","MUNI---49-Van Ness/Mission"
"1639","SFMTA",2014,"49-Van Ness/Mission","MUNI---49-Van Ness/Mission"
"1640","SFMTA",2014,"5-Fulton [ INBOUND ]","MUNI---5-Fulton"
"1641","SFMTA",2014,"5-Fulton [ OUTBOUND ]","MUNI---5-Fulton"
"1642","SFMTA",2014,"MUNI 5-Fulton","MUNI---5-Fulton"
"1643","SFMTA",2014,"5-Fulton","MUNI---5-Fulton"
"1644","SFMTA",2014,"52-Excelsior [ INBOUND ]","MUNI---52-Excelsior"
"1645","SFMTA",2014,"52-Excelsior [ OUTBOUND ]","MUNI---52-Excelsior"
"1646","SFMTA",2014,"MUNI 52-Excelsior","MUNI---52-Excelsior"
"1647","SFMTA",2014,"52-Excelsior","MUNI---52-Excelsior"
"1648","SFMTA",2014,"54-Felton [ INBOUND ]","MUNI---54-Felton"
"1649","SFMTA",2014,"54-Felton [ OUTBOUND ]","MUNI---54-Felton"
"1650","SFMTA",2014,"MUNI 54-Felton","MUNI---54-Felton"
"1651","SFMTA",2014,"54-Felton","MUNI---54-Felton"
"1652","SFMTA",2014,"55-16th Street [ INBOUND ]","MUNI---55-16th Street"
"1653","SFMTA",2014,"55-16th Street [ OUTBOUND ]","MUNI---55-16th Street"
"1654","SFMTA",2014,"MUNI 55-16th Street","MUNI---55-16th Street"
"1655","SFMTA",2014,"55-16th Street","MUNI---55-16th Street"
"1656","SFMTA",2014,"56-Rutland [ INBOUND ]","MUNI---56-Rutland"
"1657","SFMTA",2014,"56-Rutland [ OUTBOUND ]","MUNI---56-Rutland"
"1658","SFMTA",2014,"MUNI 56-Rutland","MUNI---56-Rutland"
"1659","SFMTA",2014,"56-Rutland","MUNI---56-Rutland"
"1660","SFMTA",2014,"57-Parkmerced [ INBOUND ]","MUNI---57-Parkmerced"
"1661","SFMTA",2014,"57-Parkmerced [ OUTBOUND ]","MUNI---57-Parkmerced"
"1662","SFMTA",2014,"MUNI 57-Parkmerced","MUNI---57-Parkmerced"
"1663","SFMTA",2014,"57-Parkmerced","MUNI---57-Parkmerced"
"1664","SFMTA",2014,"5R-Fulton Rapid [ INBOUND ]","MUNI---5R-Fulton Rapid"
"1665","SFMTA",2014,"5R-Fulton Rapid [ OUTBOUND ]","MUNI---5R-Fulton Rapid"
"1666","SFMTA",2014,"MUNI 5R-Fulton Rapid","MUNI---5R-Fulton Rapid"
"1667","SFMTA",2014,"5R-Fulton Rapid","MUNI---5R-Fulton Rapid"
"1668","SFMTA",2014,"6-Haight/Parnassus [ INBOUND ]","MUNI---6-Haight/Parnassus"
"1669","SFMTA",2014,"6-Haight/Parnassus [ OUTBOUND ]","MUNI---6-Haight/Parnassus"
"1670","SFMTA",2014,"MUNI 6-Haight/Parnassus","MUNI---6-Haight/Parnassus"
"1671","SFMTA",2014,"6-Haight/Parnassus","MUNI---6-Haight/Parnassus"
"1672","SFMTA",2014,"66-Quintara [ INBOUND ]","MUNI---66-Quintara"
"1673","SFMTA",2014,"66-Quintara [ OUTBOUND ]","MUNI---66-Quintara"
"1674","SFMTA",2014,"MUNI 66-Quintara","MUNI---66-Quintara"
"1675","SFMTA",2014,"66-Quintara","MUNI---66-Quintara"
"1676","SFMTA",2014,"67-Bernal Heights [ INBOUND ]","MUNI---67-Bernal Heights"
"1677","SFMTA",2014,"67-Bernal Heights [ OUTBOUND ]","MUNI---67-Bernal Heights"
"1678","SFMTA",2014,"MUNI 67-Bernal Heights","MUNI---67-Bernal Heights"
"1679","SFMTA",2014,"67-Bernal Heights","MUNI---67-Bernal Heights"
"1680","SFMTA",2014,"7-Haight/Noriega [ INBOUND ]","MUNI---7-Haight/Noriega"
"1681","SFMTA",2014,"7-Haight/Noriega [ OUTBOUND ]","MUNI---7-Haight/Noriega"
"1682","SFMTA",2014,"MUNI 7-Haight/Noriega","MUNI---7-Haight/Noriega"
"1683","SFMTA",2014,"7-Haight/Noriega","MUNI---7-Haight/Noriega"
"1684","SFMTA",2014,"76X-Marin Headlands Express [ INBOUND ]","MUNI---76X-Marin Headlands Express"
"1685","SFMTA",2014,"76X-Marin Headlands Express [ OUTBOUND ]","MUNI---76X-Marin Headlands Express"
"1686","SFMTA",2014,"MUNI 76X-Marin Headlands Express","MUNI---76X-Marin Headlands Express"
"1687","SFMTA",2014,"7R-Haight/Noriega Rapid [ INBOUND ]","MUNI---7R-Haight/Noriega Rapid"
"1688","SFMTA",2014,"7R-Haight/Noriega Rapid [ OUTBOUND ]","MUNI---7R-Haight/Noriega Rapid"
"1689","SFMTA",2014,"MUNI 7R-Haight/Noriega Rapid","MUNI---7R-Haight/Noriega Rapid"
"1690","SFMTA",2014,"7R-Haight/Noriega Rapid","MUNI---7R-Haight/Noriega Rapid"
"1691","SFMTA",2014,"7X-Noriega Express [ INBOUND ]","MUNI---7X-Noriega Express"
"1692","SFMTA",2014,"7X-Noriega Express [ OUTBOUND ]","MUNI---7X-Noriega Express"
"1693","SFMTA",2014,"MUNI 7X-Noriega Express","MUNI---7X-Noriega Express"
"1694","SFMTA",2014,"7X-Noriega Express","MUNI---7X-Noriega Express"
"1695","SFMTA",2014,"8-Bayshore [ INBOUND ]","MUNI---8-Bayshore"
"1696","SFMTA",2014,"8-Bayshore [ OUTBOUND ]","MUNI---8-Bayshore"
"1697","SFMTA",2014,"MUNI 8-Bayshore","MUNI---8-Bayshore"
"1698","SFMTA",2014,"8-Bayshore","MUNI---8-Bayshore"
"1699","SFMTA",2014,"81X-Caltrain Express [ INBOUND ]","MUNI---81X-Caltrain Express"
"1700","SFMTA",2014,"81X-Caltrain Express","MUNI---81X-Caltrain Express"
"1701","SFMTA",2014,"82X-Levi Plaza Express [ INBOUND ]","MUNI---82X-Levi Plaza Express"
"1702","SFMTA",2014,"82X-Levi Plaza Express [ OUTBOUND ]","MUNI---82X-Levi Plaza Express"
"1703","SFMTA",2014,"MUNI 82X-Levi Plaza Express","MUNI---82X-Levi Plaza Express"
"1704","SFMTA",2014,"82X-Levi Plaza Express","MUNI---82X-Levi Plaza Express"
"1705","SFMTA",2014,"83X-Mid-Market Express [ INBOUND ]","MUNI---83X-Mid-Market Express"
"1706","SFMTA",2014,"83X-Mid-Market Express [ OUTBOUND ]","MUNI---83X-Mid-Market Express"
"1707","SFMTA",2014,"MUNI 83X-Mid-Market Express","MUNI---83X-Mid-Market Express"
"1708","SFMTA",2014,"83X-Mid-Market Express","MUNI---83X-Mid-Market Express"
"1709","SFMTA",2014,"88-BART Shuttle [ INBOUND ]","MUNI---88-BART Shuttle"
"1710","SFMTA",2014,"88-BART Shuttle [ OUTBOUND ]","MUNI---88-BART Shuttle"
"1711","SFMTA",2014,"88-BART Shuttle","MUNI---88-BART Shuttle"
"1712","SFMTA",2014,"8AX-Bayshore A Express [ INBOUND ]","MUNI---8AX-Bayshore A Express"
"1713","SFMTA",2014,"8AX-Bayshore A Express [ OUTBOUND ]","MUNI---8AX-Bayshore A Express"
"1714","SFMTA",2014,"MUNI 8AX-Bayshore A Express","MUNI---8AX-Bayshore A Express"
"1715","SFMTA",2014,"8AX-Bayshore A Express","MUNI---8AX-Bayshore A Express"
"1716","SFMTA",2014,"8BX-Bayshore B Express [ INBOUND ]","MUNI---8BX-Bayshore B Express"
"1717","SFMTA",2014,"8BX-Bayshore B Express [ OUTBOUND ]","MUNI---8BX-Bayshore B Express"
"1718","SFMTA",2014,"MUNI 8BX-Bayshore B Express","MUNI---8BX-Bayshore B Express"
"1719","SFMTA",2014,"8BX-Bayshore B Express","MUNI---8BX-Bayshore B Express"
"1720","SFMTA",2014,"9-San Bruno [ INBOUND ]","MUNI---9-San Bruno"
"1721","SFMTA",2014,"9-San Bruno [ OUTBOUND ]","MUNI---9-San Bruno"
"1722","SFMTA",2014,"MUNI 9-San Bruno","MUNI---9-San Bruno"
"1723","SFMTA",2014,"9-San Bruno","MUNI---9-San Bruno"
"1724","SFMTA",2014,"90-San Bruno Owl [ INBOUND ]","MUNI---90-San Bruno Owl"
"1725","SFMTA",2014,"90-San Bruno Owl [ OUTBOUND ]","MUNI---90-San Bruno Owl"
"1726","SFMTA",2014,"MUNI 90-San Bruno Owl","MUNI---90-San Bruno Owl"
"1727","SFMTA",2014,"90-San Bruno Owl","MUNI---90-San Bruno Owl"
"1728","SFMTA",2014,"91-Owl [ INBOUND ]","MUNI---91-Owl"
"1729","SFMTA",2014,"91-Owl [ OUTBOUND ]","MUNI---91-Owl"
"1730","SFMTA",2014,"MUNI 91-Owl","MUNI---91-Owl"
"1731","SFMTA",2014,"91-Owl","MUNI---91-Owl"
"1732","SFMTA",2014,"9R-San Bruno Rapid [ INBOUND ]","MUNI---9R-San Bruno Rapid"
"1733","SFMTA",2014,"9R-San Bruno Rapid [ OUTBOUND ]","MUNI---9R-San Bruno Rapid"
"1734","SFMTA",2014,"MUNI 9R-San Bruno Rapid","MUNI---9R-San Bruno Rapid"
"1735","SFMTA",2014,"9R-San Bruno Rapid","MUNI---9R-San Bruno Rapid"
"1736","SFMTA",2014,"California Cable Car [ INBOUND ]","MUNI---California Cable Car"
"1737","SFMTA",2014,"California Cable Car [ OUTBOUND ]","MUNI---California Cable Car"
"1738","SFMTA",2014,"MUNI California Cable Car","MUNI---California Cable Car"
"1739","SFMTA",2014,"E-Embarcadero [ INBOUND ]","MUNI---E-Embarcadero"
"1740","SFMTA",2014,"E-Embarcadero [ OUTBOUND ]","MUNI---E-Embarcadero"
"1741","SFMTA",2014,"MUNI E-Embarcadero","MUNI---E-Embarcadero"
"1742","SFMTA",2014,"E-Embarcadero","MUNI---E-Embarcadero"
"1743","SFMTA",2014,"F-Market & Wharves [ INBOUND ]","MUNI---F-Market & Wharves"
"1744","SFMTA",2014,"F-Market & Wharves [ OUTBOUND ]","MUNI---F-Market & Wharves"
"1745","SFMTA",2014,"MUNI F-Market & Wharves","MUNI---F-Market & Wharves"
"1746","SFMTA",2014,"F-Market & Wharves","MUNI---F-Market & Wharves"
"1747","SFMTA",2014,"J-Church [ INBOUND ]","MUNI---J-Church"
"1748","SFMTA",2014,"J-Church [ OUTBOUND ]","MUNI---J-Church"
"1749","SFMTA",2014,"MUNI J-Church","MUNI---J-Church"
"1750","SFMTA",2014,"J-Church","MUNI---J-Church"
"1751","SFMTA",2014,"MUNI K OWL","MUNI---K OWL"
"1752","SFMTA",2014,"KT-Ingleside/Third Street [ INBOUND ]","MUNI---KT-Ingleside/Third Street"
"1753","SFMTA",2014,"KT-Ingleside/Third Street [ OUTBOUND ]","MUNI---KT-Ingleside/Third Street"
"1754","SFMTA",2014,"MUNI KT-Ingleside/Third Street","MUNI---KT-Ingleside/Third Street"
"1755","SFMTA",2014,"KT-Ingleside/Third Street","MUNI---KT-Ingleside/Third Street"
"1756","SFMTA",2014,"L-Taraval [ INBOUND ]","MUNI---L-Taraval"
"1757","SFMTA",2014,"L-Taraval [ OUTBOUND ]","MUNI---L-Taraval"
"1758","SFMTA",2014,"MUNI L-Taraval","MUNI---L-Taraval"
"1759","SFMTA",2014,"L-Taraval","MUNI---L-Taraval"
"1760","SFMTA",2014,"MUNI L OWL","MUNI---L OWL"
"1761","SFMTA",2014,"M-Ocean View [ INBOUND ]","MUNI---M-Ocean View"
"1762","SFMTA",2014,"M-Ocean View [ OUTBOUND ]","MUNI---M-Ocean View"
"1763","SFMTA",2014,"MUNI M-Ocean View","MUNI---M-Ocean View"
"1764","SFMTA",2014,"M-Ocean View","MUNI---M-Ocean View"
"1765","SFMTA",2014,"N-Judah [ INBOUND ]","MUNI---N-Judah"
"1766","SFMTA",2014,"N-Judah [ OUTBOUND ]","MUNI---N-Judah"
"1767","SFMTA",2014,"MUNI N-Judah","MUNI---N-Judah"
"1768","SFMTA",2014,"N-Judah","MUNI---N-Judah"
"1769","SFMTA",2014,"MUNI N OWL","MUNI---N OWL"
"1770","SFMTA",2014,"NX-N Express [ INBOUND ]","MUNI---NX-N Express"
"1771","SFMTA",2014,"NX-N Express [ OUTBOUND ]","MUNI---NX-N Express"
"1772","SFMTA",2014,"MUNI NX-N Express","MUNI---NX-N Express"
"1773","SFMTA",2014,"NX-N Express","MUNI---NX-N Express"
"1774","SFMTA",2014,"POWELL-MASON","MUNI---POWELL-MASON"
"1775","SFMTA",2014,"Powell/Hyde Cable Car [ INBOUND ]","MUNI---Powell/Hyde Cable Car"
"1776","SFMTA",2014,"Powell/Hyde Cable Car [ OUTBOUND ]","MUNI---Powell/Hyde Cable Car"
"1777","SFMTA",2014,"MUNI Powell/Hyde Cable Car","MUNI---Powell/Hyde Cable Car"
"1778","SFMTA",2014,"Powell/Mason Cable Car [ INBOUND ]","MUNI---Powell/Mason Cable Car"
"1779","SFMTA",2014,"Powell/Mason Cable Car [ OUTBOUND ]","MUNI---Powell/Mason Cable Car"
"1780","SFMTA",2014,"MUNI Powell/Mason Cable Car","MUNI---Powell/Mason Cable Car"
"1781","SFMTA",2014,"MUNI S Light Rail: Castro Shuttle - Metro","MUNI---S Light Rail: Castro Shuttle - Metro"
"1782","SFMTA",2014,"MUNI T OWL","MUNI---T OWL"
"1783","SFMTA",2014,"VINE 29 29 Commuter Express","NAPA VINE---29 Commuter Express"
"1784","SFMTA",2014,"PresidiGo Shuttles (Embarcadero, GG Park area)","PRESIDIGO---PresidiGo Shuttles (Embarcadero, GG Park area)"
"1785","SFMTA",2014,"Capitol Corridor Intercity Rail","SACRAMENTO---Capitol Corridor"
"1786","SFMTA",2014,"Capitol Corridor Shuttle Bus","SACRAMENTO---Capitol Corridor"
"1787","SFMTA",2014,"SamTrans 110 Linda Mar Daly City BART","SAMTRANS---110 Linda Mar Daly City BART"
"1788","SFMTA",2014,"SamTrans 112 Linda Mar Colma BART","SAMTRANS---112 Linda Mar Colma BART"
"1789","SFMTA",2014,"SamTrans 120 Colma BART Daly City BART","SAMTRANS---120 Colma BART Daly City BART"
"1790","SFMTA",2014,"SamTrans 121 Skyline College Daly City BART","SAMTRANS---121 Skyline College Daly City BART"
"1791","SFMTA",2014,"SamTrans 122 South San Francisco BART Stonestown","SAMTRANS---122 South San Francisco BART Stonestown"
"1792","SFMTA",2014,"SamTrans 130 South San Francisco BART Daly City BART","SAMTRANS---130 South San Francisco BART Daly City BART"
"1793","SFMTA",2014,"SamTrans 131 Airport/Linden - Serramonte Center","SAMTRANS---131 Airport/Linden - Serramonte Center"
"1794","SFMTA",2014,"SamTrans 140 Pacific Manor San Bruno BART","SAMTRANS---140 Pacific Manor San Bruno BART"
"1795","SFMTA",2014,"SamTrans 141 Downtown San Bruno San Bruno BART","SAMTRANS---141 Downtown San Bruno San Bruno BART"
"1796","SFMTA",2014,"SamTrans 250 Downtown San Mateo College of San Mateo","SAMTRANS---250 Downtown San Mateo College of San Mateo"
"1797","SFMTA",2014,"SamTrans 256 Hillsdale Mall - Foster City","SAMTRANS---256 Hillsdale Mall - Foster City"
"1798","SFMTA",2014,"SamTrans 260 Carlmont Village San Carlos Caltrain","SAMTRANS---260 Carlmont Village San Carlos Caltrain"
"1799","SFMTA",2014,"SamTrans 270 Redwood City Caltrain Station Marsh Road (Menlo Park)","SAMTRANS---270 Redwood City Caltrain Station Marsh Road (Menlo Park)"
"1800","SFMTA",2014,"SamTrans 275 Woodside/Fernside - Redwood City Transit Center","SAMTRANS---275 Woodside/Fernside - Redwood City Transit Center"
"1801","SFMTA",2014,"SamTrans 276 Redwood City Transit Center - Florence/17th","SAMTRANS---276 Redwood City Transit Center - Florence/17th"
"1802","SFMTA",2014,"SamTrans 281 Stanford Shopping Center Palo Alto Caltrain East Palo Alto","SAMTRANS---281 Stanford Shopping Center Palo Alto Caltrain East Palo Alto"
"1803","SFMTA",2014,"SamTrans 292 Hillsdale Shopping Center SF International Airport San Francisco","SAMTRANS---292 Hillsdale Shopping Center SF International Airport San Francisco"
"1804","SFMTA",2014,"SamTrans 295 Downtown San Mateo Menlo Park","SAMTRANS---295 Downtown San Mateo Menlo Park"
"1805","SFMTA",2014,"SamTrans 296 Redwood City East Palo Alto","SAMTRANS---296 Redwood City East Palo Alto"
"1806","SFMTA",2014,"SamTrans 398 San Bruno BART - Redwood City Transit Center","SAMTRANS---398 San Bruno BART - Redwood City Transit Center"
"1807","SFMTA",2014,"SamTrans ECR Palo Alto - Daly City","SAMTRANS---ECR Palo Alto - Daly City"
"1808","SFMTA",2014,"SamTrans SCS","SAMTRANS---SCS"
"1809","SFMTA",2014,"San Francisco Bay Ferry Alameda/Oakland Ferry","SF BAY FERRY---Alameda/Oakland Ferry"
"1810","SFMTA",2014,"San Francisco Bay Ferry Harbor Bay Ferry","SF BAY FERRY---Harbor Bay Ferry"
"1811","SFMTA",2014,"San Francisco Bay Ferry Vallejo Ferry","SF BAY FERRY---Vallejo Ferry"
"1812","SFMTA",2014,"San Francisco State (SFSU) Shuttle (Daly City)","SFSU---San Francisco State (SFSU) Shuttle (Daly City)"
"1813","SFMTA",2014,"SolTrans 4 Tuolumne St / Vallejo Transit Center","SOLTRANS---4 Tuolumne St / Vallejo Transit Center"
"1814","SFMTA",2014,"SolTrans 7 Target Shopping Center/Vallejo Transit Center","SOLTRANS---7 Target Shopping Center/Vallejo Transit Center"
"1815","SFMTA",2014,"SolTrans 80 Vallejo/El Cerrito Del Norte BART","SOLTRANS---80 Vallejo/El Cerrito Del Norte BART"
"1816","SFMTA",2014,"Stanford Marguerite Shuttle Bohannon","Stanford---Stanford Marguerite Shuttle Bohannon"
"1817","SFMTA",2014,"Stanford Marguerite Shuttle Line P","Stanford---Stanford Marguerite Shuttle Line P"
"1818","SFMTA",2014,"Stanford Marguerite Shuttle Line S","Stanford---Stanford Marguerite Shuttle Line S"
"1819","SFMTA",2014,"Stanford Marguerite Shuttle Line X (Counter-Clockwise)","Stanford---Stanford Marguerite Shuttle Line X (Counter-Clockwise)"
"1820","SFMTA",2014,"Stanford Marguerite Shuttle Line Y (Clockwise)","Stanford---Stanford Marguerite Shuttle Line Y (Clockwise)"
"1821","SFMTA",2014,"Stanford Marguerite Shuttle Research Park","Stanford---Stanford Marguerite Shuttle Research Park"
"1822","SFMTA",2014,"Tri Delta 300 Pittsburg BART / Brentwood Park & Ride","TRI-DELTA---300 Pittsburg BART / Brentwood Park & Ride"
"1823","SFMTA",2014,"Tri Delta 380 Pittsburg BART / Antioch","TRI-DELTA---380 Pittsburg BART / Antioch"
"1824","SFMTA",2014,"Tri Delta 388 Pittsburg BART / Hillcrest Park & Ride","TRI-DELTA---388 Pittsburg BART / Hillcrest Park & Ride"
"1825","SFMTA",2014,"Tri Delta 391 Pittsburg BART / Brentwood Park & Ride","TRI-DELTA---391 Pittsburg BART / Brentwood Park & Ride"
"1826","SFMTA",2014,"UCSF Shuttle - Mission Bay, Parnassus (16th St)","UCSF---UCSF Shuttle - Mission Bay, Parnassus (16th St)"
"1827","SFMTA",2014,"Union City 1 Alvarado-Niles: Union City Blvd / Dyer","UNION CITY---1 Alvarado-Niles: Union City Blvd / Dyer"
"1828","SFMTA",2014,"Union City 2 Whipple","UNION CITY---2 Whipple"
"1829","SFMTA",2014,"VTA 180 FREMONT BART - SAN JOSE DIRIDON STA","VTA---180 FREMONT BART - SAN JOSE DIRIDON STA"
"1830","SFMTA",2014,"VTA 181 SAN JOSE DIRIDON - FREMONT BART","VTA---181 SAN JOSE DIRIDON - FREMONT BART"
"1831","SFMTA",2014,"VTA 201 DASH Downtown Area Shuttle","VTA---201 DOWNTOWN AREA SHUTTLE (DASH)"
"1832","SFMTA",2014,"VTA 22 EASTRIDGE - PALO ALTO/MENLO PARK","VTA---22 EASTRIDGE - PALO ALTO/MENLO PARK"
"1833","SFMTA",2014,"VTA 32 STA CLARA CTRN -SN ANTONIO SHOP CTR","VTA---32 STA CLARA CTRN -SN ANTONIO SHOP CTR"
"1834","SFMTA",2014,"VTA 40 LA AVENIDA - SN ANTONIO SHOP CTR","VTA---40 LA AVENIDA - SN ANTONIO SHOP CTR"
"1835","SFMTA",2014,"VTA 522 EASTRIDGE - PALO ALTO","VTA---522 EASTRIDGE - PALO ALTO"
"1836","SFMTA",2014,"VTA 55 DE ANZA COLLEGE - GREAT AMERICA","VTA---55 DE ANZA COLLEGE - GREAT AMERICA"
"1837","SFMTA",2014,"VTA 60 WINCHESTER LRT - GT AMERICA","VTA---60 WINCHESTER LRT - GT AMERICA"
"1838","SFMTA",2014,"VTA 64 ALMADEN LRT - MCKEE & WHITE","VTA---64 ALMADEN LRT - MCKEE & WHITE"
